,id,target,#palabras,#palabras_unicas,#caracteres,#stopwords,#puntuacion,#capitalize,#mayusculas,#silabas,promedio_len_word,#caracteres_especiales,#palabras_binned,#palabras_unicas_binned,#caracteres_binned,#stopwords_binned,#puntuacion_binned,#capitalize_binned,#mayusculas_binned,#silabas_binned,#caracteres_especiales_binned
5879,8397,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5880,8399,False,7,7,36,1,1,3,1,10,4.0,1,0,0,0,0,0,1,0,0,0
5881,8400,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5882,8401,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5883,8402,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5884,8404,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5885,8405,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5886,8406,True,17,16,91,6,0,4,1,21,4.294117647058823,0,2,2,2,2,0,1,0,2,0
5887,8408,True,3,3,24,0,5,0,3,7,6.666666666666667,5,0,0,0,0,2,0,0,0,2
5888,8409,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5889,8410,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5890,8411,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5891,8412,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5892,8414,False,11,11,63,2,3,4,1,10,4.636363636363637,3,1,1,1,0,1,1,0,0,1
5893,8415,True,15,15,117,3,7,2,1,27,6.733333333333333,7,2,2,4,1,2,1,0,3,2
5894,8416,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5895,8418,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5896,8419,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5897,8422,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5898,8423,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5899,8425,False,11,11,79,1,4,3,0,13,6.090909090909091,4,1,1,2,0,1,1,0,0,1
5900,8428,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5901,8429,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5902,8430,False,3,3,24,0,4,0,3,5,6.666666666666667,4,0,0,0,0,1,0,0,0,1
5903,8431,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5904,8432,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5905,8433,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5906,8434,True,16,15,99,3,7,7,2,23,5.125,7,2,2,3,1,2,2,0,2,2
5907,8435,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5908,8436,False,4,4,29,1,5,3,0,7,6.0,5,0,0,0,0,2,1,0,0,2
5909,8437,False,10,10,67,2,1,3,1,17,5.6,1,0,1,1,0,0,1,0,1,0
5910,8440,False,8,7,46,0,3,3,0,13,4.625,3,0,0,0,0,1,1,0,0,1
5911,8441,True,13,12,70,0,0,13,2,18,4.3076923076923075,0,1,1,1,0,0,2,0,1,0
5912,8443,False,11,11,61,5,0,1,1,14,4.454545454545454,0,1,1,1,1,0,0,0,0,0
5913,8444,False,14,13,64,4,2,5,2,14,3.5,2,1,1,1,1,0,2,0,0,0
5914,8445,False,22,21,141,4,8,4,2,29,5.363636363636363,8,3,3,4,1,2,1,0,3,2
5915,8446,False,11,11,67,3,1,0,0,14,5.0,1,1,1,1,1,0,0,0,0,0
5916,8447,False,10,9,57,0,3,2,8,11,4.6,3,0,0,1,0,1,1,0,0,1
5917,8448,True,22,20,118,9,5,2,0,24,4.318181818181818,5,3,3,4,2,2,1,0,2,2
5918,8450,True,22,22,118,4,2,7,6,24,4.2272727272727275,2,3,3,4,1,0,2,0,2,0
5919,8451,False,20,19,108,7,1,3,1,20,4.35,1,3,3,3,2,0,1,0,2,0
5920,8452,False,23,19,121,10,0,1,1,24,4.217391304347826,0,3,3,4,2,0,0,0,2,0
5921,8453,False,5,5,32,2,0,0,0,6,5.2,0,0,0,0,0,0,0,0,0,0
5922,8454,False,14,13,68,0,1,1,13,12,3.7857142857142856,1,1,1,1,0,0,0,0,0,0
5923,8455,False,14,12,87,3,1,3,2,24,5.142857142857143,1,1,1,2,1,0,1,0,2,0
5924,8457,False,26,24,132,11,7,4,3,32,4.038461538461538,7,3,3,4,2,2,1,0,3,2
5925,8458,False,19,18,89,7,4,2,2,21,3.6315789473684212,4,3,3,2,2,1,1,0,2,1
5926,8459,False,13,12,70,5,1,2,2,14,4.3076923076923075,1,1,1,1,1,0,1,0,0,0
5927,8461,False,20,20,112,8,4,0,0,26,4.55,4,3,3,3,2,1,0,0,3,1
5928,8463,False,15,14,83,7,0,0,0,16,4.466666666666667,0,2,2,2,2,0,0,0,1,0
5929,8464,False,19,18,107,7,3,1,1,23,4.578947368421052,3,3,3,3,2,1,0,0,2,1
5930,8468,False,21,20,120,7,6,1,1,20,4.666666666666667,6,3,3,4,2,2,0,0,2,2
5931,8471,False,27,25,136,8,3,2,2,34,4.0,3,3,3,4,2,1,1,0,3,1
5932,8472,True,19,19,106,7,3,2,1,24,4.526315789473684,3,3,3,3,2,1,1,0,2,1
5933,8473,False,23,21,116,10,1,2,0,27,4.0,1,3,3,4,2,0,1,0,3,0
5934,8475,False,26,23,129,7,2,1,1,30,3.923076923076923,2,3,3,4,2,0,0,0,3,0
5935,8476,False,10,10,49,0,0,1,9,13,3.8,0,0,1,0,0,0,0,0,0,0
5936,8477,False,9,9,65,0,1,1,9,18,6.0,1,0,0,1,0,0,0,0,1,0
5937,8478,False,6,6,31,2,0,1,1,7,4.0,0,0,0,0,0,0,0,0,0,0
5938,8480,False,5,5,29,0,2,2,4,6,4.6,2,0,0,0,0,0,1,0,0,0
5939,8483,False,23,22,125,0,2,2,22,35,4.3478260869565215,2,3,3,4,0,0,1,0,3,0
5940,8484,False,3,3,18,2,0,0,0,6,4.666666666666667,0,0,0,0,0,0,0,0,0,0
5941,8486,False,14,14,77,4,0,1,6,16,4.428571428571429,0,1,2,2,1,0,0,0,1,0
5942,8487,False,9,9,41,5,0,1,1,9,3.4444444444444446,0,0,0,0,1,0,0,0,0,0
5943,8489,True,3,3,17,0,0,1,3,4,4.333333333333333,0,0,0,0,0,0,0,0,0,0
5944,8490,False,3,3,28,0,7,0,0,4,8.0,7,0,0,0,0,2,0,0,0,2
5945,8491,False,24,20,136,11,0,0,0,19,4.625,0,3,3,4,2,0,0,0,1,0
5946,8494,False,10,10,49,5,6,1,0,11,3.8,6,0,1,0,1,2,0,0,0,2
5947,8496,False,16,14,89,7,0,1,0,24,4.5,0,2,2,2,2,0,0,0,2,0
5948,8497,False,7,7,41,0,1,1,7,11,4.571428571428571,1,0,0,0,0,0,0,0,0,0
5949,8498,False,26,20,135,12,4,2,2,28,4.153846153846154,4,3,3,4,2,1,1,0,3,1
5950,8500,True,4,4,37,1,0,1,0,9,8.0,0,0,0,0,0,0,0,0,0,0
5951,8502,False,5,5,34,0,1,0,5,9,5.6,1,0,0,0,0,0,0,0,0,0
5952,8503,False,1,1,11,0,0,0,1,3,9.0,0,0,0,0,0,0,0,0,0,0
5953,8504,False,4,4,29,0,0,0,4,8,6.0,0,0,0,0,0,0,0,0,0,0
5954,8505,False,18,17,94,6,1,0,6,22,4.166666666666667,1,2,2,2,2,0,0,0,2,0
5955,8506,False,1,1,11,0,0,0,1,3,9.0,0,0,0,0,0,0,0,0,0,0
5956,8507,False,5,5,36,1,0,1,0,6,5.8,0,0,0,0,0,0,0,0,0,0
5957,8508,False,8,8,48,2,10,0,0,8,4.875,10,0,0,0,0,2,0,0,0,2
5958,8509,False,11,11,46,4,2,1,2,10,3.090909090909091,2,1,1,0,1,0,0,0,0,0
5959,8510,False,19,19,113,4,3,9,1,25,4.894736842105263,3,3,3,3,1,1,2,0,2,1
5960,8511,False,7,7,39,0,1,1,7,11,4.428571428571429,1,0,0,0,0,0,0,0,0,0
5961,8512,False,2,2,14,0,0,0,2,4,5.5,0,0,0,0,0,0,0,0,0,0
5962,8513,False,1,1,11,0,0,0,1,3,9.0,0,0,0,0,0,0,0,0,0,0
5963,8514,False,10,10,65,0,1,1,10,17,5.4,1,0,1,1,0,0,0,0,1,0
5964,8515,False,19,19,95,7,6,3,7,22,3.9473684210526314,6,3,3,3,2,2,1,0,2,2
5965,8516,False,17,16,102,5,2,2,0,28,4.9411764705882355,2,2,2,3,1,0,1,0,3,0
5966,8517,False,22,22,119,6,7,5,3,21,4.363636363636363,7,3,3,4,2,2,2,0,2,2
5967,8518,False,15,15,72,10,0,0,0,20,3.7333333333333334,0,2,2,1,2,0,0,0,2,0
5968,8520,False,6,6,40,0,4,1,6,10,5.5,4,0,0,0,0,1,0,0,0,1
5969,8522,False,6,6,33,2,5,1,0,8,4.333333333333333,5,0,0,0,0,2,0,0,0,2
5970,8523,False,3,3,21,0,1,0,2,5,5.666666666666667,1,0,0,0,0,0,0,0,0,0
5971,8524,False,9,9,47,4,6,1,0,8,4.111111111111111,6,0,0,0,1,2,0,0,0,2
5972,8526,False,20,19,100,8,1,4,1,29,3.95,1,3,3,3,2,0,1,0,3,0
5973,8528,True,3,3,35,0,1,0,2,9,10.333333333333334,1,0,0,0,0,0,0,0,0,0
5974,8530,False,23,22,124,11,3,2,1,36,4.3478260869565215,3,3,3,4,2,1,1,0,3,1
5975,8531,False,1,1,11,0,0,0,1,3,9.0,0,0,0,0,0,0,0,0,0,0
5976,8533,False,5,5,31,0,0,0,5,9,5.0,0,0,0,0,0,0,0,0,0,0
5977,8536,False,2,2,14,0,0,0,2,4,5.5,0,0,0,0,0,0,0,0,0,0
5978,8538,False,5,5,37,0,0,0,4,8,6.2,0,0,0,0,0,0,0,0,0,0
5979,8539,False,7,7,37,0,0,1,7,8,3.857142857142857,0,0,0,0,0,0,0,0,0,0
5980,8540,False,29,25,145,8,4,0,0,39,3.9655172413793105,4,3,3,4,2,1,0,0,3,1
5981,8541,False,3,3,21,0,0,0,3,5,5.666666666666667,0,0,0,0,0,0,0,0,0,0
5982,8542,False,6,6,41,0,0,1,5,14,5.666666666666667,0,0,0,0,0,0,0,0,0,0
5983,8543,False,2,2,15,0,2,0,0,2,6.0,2,0,0,0,0,0,0,0,0,0
5984,8545,True,4,4,29,2,4,0,0,5,6.0,4,0,0,0,0,1,0,0,0,1
5985,8546,False,19,16,106,10,14,1,0,23,4.526315789473684,14,3,2,3,2,2,0,0,2,2
5986,8547,False,5,5,37,1,2,0,0,7,6.2,2,0,0,0,0,0,0,0,0,0
5987,8550,False,2,2,22,0,2,0,0,5,9.5,2,0,0,0,0,0,0,0,0,0
5988,8551,False,1,1,11,0,2,0,0,2,9.0,2,0,0,0,0,0,0,0,0,0
5989,8553,False,25,21,124,12,3,0,0,35,3.92,3,3,3,4,2,1,0,0,3,1
5990,8555,False,23,22,137,8,17,4,2,32,4.913043478260869,17,3,3,4,2,2,1,0,3,2
5991,8556,False,17,16,82,6,1,2,0,22,3.764705882352941,1,2,2,2,2,0,1,0,2,0
5992,8557,False,13,13,80,5,2,2,0,17,5.0,2,1,1,2,1,0,1,0,1,0
5993,8558,False,6,6,46,3,3,1,0,11,6.5,3,0,0,0,1,1,0,0,0,1
5994,8559,False,9,9,49,3,0,2,0,10,4.333333333333333,0,0,0,0,1,0,1,0,0,0
5995,8560,False,5,5,33,2,2,1,0,6,5.4,2,0,0,0,0,0,0,0,0,0
5996,8561,False,6,6,33,1,0,0,0,7,4.333333333333333,0,0,0,0,0,0,0,0,0,0
5997,8562,False,14,14,79,8,0,2,0,19,4.571428571428571,0,1,2,2,2,0,1,0,1,0
5998,8567,False,1,1,11,0,2,0,0,2,9.0,2,0,0,0,0,0,0,0,0,0
5999,8570,False,14,12,72,1,1,1,9,17,4.0,1,1,1,1,0,0,0,0,1,0
6000,8571,False,9,9,49,3,0,2,0,11,4.111111111111111,0,0,0,0,1,0,1,0,0,0
6001,8572,False,8,8,41,2,4,3,1,8,4.0,4,0,0,0,0,1,1,0,0,1
6002,8574,False,16,16,79,5,2,2,1,18,3.875,2,2,2,2,1,0,1,0,1,0
6003,8575,False,14,14,83,5,13,3,1,21,4.857142857142857,13,1,2,2,1,2,1,0,2,2
6004,8576,False,6,6,35,2,0,0,0,6,4.666666666666667,0,0,0,0,0,0,0,0,0,0
6005,8577,True,29,26,128,14,7,4,1,28,3.3793103448275863,7,3,3,4,2,2,1,0,3,2
6006,8578,True,22,21,136,7,1,2,1,39,5.136363636363637,1,3,3,4,2,0,1,0,3,0
6007,8579,False,12,12,79,2,1,6,0,19,5.5,1,1,1,2,0,0,2,0,1,0
6008,8580,False,10,9,56,0,2,0,4,13,4.2,2,0,0,1,0,0,0,0,0,0
6009,8581,False,23,22,122,8,6,3,0,25,4.260869565217392,6,3,3,4,2,2,1,0,2,2
6010,8582,False,8,8,48,3,6,0,0,9,4.875,6,0,0,0,1,2,0,0,0,2
6011,8584,True,23,23,120,8,6,3,1,35,4.173913043478261,6,3,3,4,2,2,1,0,3,2
6012,8585,False,5,5,36,0,4,0,0,10,5.8,4,0,0,0,0,1,0,0,0,1
6013,8586,True,25,22,115,8,8,4,1,17,3.56,8,3,3,3,2,2,1,0,1,2
6014,8587,False,15,15,72,4,0,0,1,21,3.7333333333333334,0,2,2,1,1,0,0,0,2,0
6015,8589,False,3,2,13,0,2,1,0,2,3.0,2,0,0,0,0,0,0,0,0,0
6016,8591,False,5,5,26,0,0,0,5,6,4.0,0,0,0,0,0,0,0,0,0,0
6017,8595,True,4,4,25,1,0,3,0,9,5.0,0,0,0,0,0,0,1,0,0,0
6018,8596,False,22,21,138,6,8,2,0,36,5.2272727272727275,8,3,3,4,2,2,1,0,3,2
6019,8598,True,11,11,71,2,2,0,6,19,5.363636363636363,2,1,1,1,0,0,0,0,1,0
6020,8599,False,22,20,126,8,1,1,0,33,4.681818181818182,1,3,3,4,2,0,0,0,3,0
6021,8606,True,8,8,55,2,2,3,0,17,5.75,2,0,0,1,0,0,1,0,1,0
6022,8607,False,18,18,102,7,7,1,1,24,4.611111111111111,7,2,3,3,2,2,0,0,2,2
6023,8608,False,13,13,97,2,12,4,0,28,6.384615384615385,12,1,1,3,0,2,1,0,3,2
6024,8609,True,10,10,80,0,7,1,0,19,6.9,7,0,1,2,0,2,0,0,1,2
6025,8610,False,12,12,68,2,6,2,1,11,4.583333333333333,6,1,1,1,0,2,1,0,0,2
6026,8612,False,14,14,75,4,4,5,0,13,4.285714285714286,4,1,2,1,1,1,2,0,0,1
6027,8613,False,16,15,81,1,6,5,5,17,4.0,6,2,2,2,0,2,2,0,1,2
6028,8615,True,18,18,119,0,11,7,3,23,5.555555555555555,11,2,3,4,0,2,2,0,2,2
6029,8618,False,11,11,80,0,1,0,11,19,6.181818181818182,1,1,1,2,0,0,0,0,1,0
6030,8620,True,14,14,103,0,6,7,1,20,6.285714285714286,6,1,2,3,0,2,2,0,2,2
6031,8621,False,12,12,67,5,5,4,0,13,4.5,5,1,1,1,1,2,1,0,0,2
6032,8622,False,17,17,100,5,6,4,2,22,4.823529411764706,6,2,2,3,1,2,1,0,2,2
6033,8623,True,15,15,95,3,10,10,0,27,5.266666666666667,10,2,2,3,1,2,2,0,3,2
6034,8624,False,16,15,111,4,7,7,1,29,5.875,7,2,2,3,1,2,2,0,3,2
6035,8625,True,18,18,119,0,11,7,3,23,5.555555555555555,11,2,3,4,0,2,2,0,2,2
6036,8627,False,6,6,42,1,0,1,0,8,5.833333333333333,0,0,0,0,0,0,0,0,0,0
6037,8628,False,19,18,109,6,6,6,1,24,4.684210526315789,6,3,3,3,2,2,2,0,2,2
6038,8631,True,10,10,70,2,3,6,0,23,5.9,3,0,1,1,0,1,2,0,2,1
6039,8633,True,8,8,55,2,2,6,0,17,5.75,2,0,0,1,0,0,2,0,1,0
6040,8635,False,10,10,62,2,0,6,0,10,5.1,0,0,1,1,0,0,2,0,0,0
6041,8636,True,7,7,51,1,0,2,0,12,6.142857142857143,0,0,0,0,0,0,1,0,0,0
6042,8637,False,23,23,139,3,5,7,4,24,5.0,5,3,3,4,1,2,2,0,2,2
6043,8638,True,25,25,141,9,1,6,3,35,4.6,1,3,3,4,2,0,2,0,3,0
6044,8639,False,11,11,62,2,2,7,0,11,4.545454545454546,2,1,1,1,0,0,2,0,0,0
6045,8640,True,11,11,79,0,8,3,2,17,6.090909090909091,8,1,1,2,0,2,1,0,1,2
6046,8642,False,15,11,115,0,8,14,0,24,6.0,8,2,1,3,0,2,2,0,2,2
6047,8643,True,19,19,109,5,11,1,3,24,4.684210526315789,11,3,3,3,1,2,0,0,2,2
6048,8644,False,25,24,141,10,4,2,1,35,4.6,4,3,3,4,2,1,1,0,3,1
6049,8646,False,13,13,69,8,3,0,0,16,4.230769230769231,3,1,1,1,2,1,0,0,1,1
6050,8647,True,12,11,92,1,3,6,0,23,6.583333333333333,3,1,1,2,0,1,2,0,2,1
6051,8648,True,8,8,52,0,1,2,0,10,5.375,1,0,0,0,0,0,1,0,0,0
6052,8650,True,7,7,52,1,0,5,0,9,6.285714285714286,0,0,0,0,0,0,2,0,0,0
6053,8651,True,9,9,64,1,2,2,1,13,6.0,2,0,0,1,0,0,1,0,0,0
6054,8653,False,14,14,109,5,2,3,0,25,6.714285714285714,2,1,2,3,1,0,1,0,2,0
6055,8654,True,8,8,47,2,0,4,0,13,4.75,0,0,0,0,0,0,1,0,0,0
6056,8655,True,15,15,99,4,7,3,1,22,5.533333333333333,7,2,2,3,1,2,1,0,2,2
6057,8656,True,11,11,80,1,2,7,1,20,6.181818181818182,2,1,1,2,0,0,2,0,2,0
6058,8657,True,10,10,71,1,1,4,0,18,6.0,1,0,1,1,0,0,1,0,1,0
6059,8658,False,22,19,140,8,4,3,1,38,5.318181818181818,4,3,3,4,2,1,1,0,3,1
6060,8659,False,10,10,69,0,3,9,0,16,5.8,3,0,1,1,0,1,2,0,1,1
6061,8660,False,12,12,69,4,3,2,0,15,4.666666666666667,3,1,1,1,1,1,1,0,1,1
6062,8661,True,8,8,60,1,1,7,0,16,6.375,1,0,0,1,0,0,2,0,1,0
6063,8662,True,13,13,108,0,15,9,0,19,7.230769230769231,15,1,1,3,0,2,2,0,1,2
6064,8663,True,12,12,82,1,4,2,1,15,5.75,4,1,1,2,0,1,1,0,1,1
6065,8664,True,5,5,38,0,0,5,0,9,6.4,0,0,0,0,0,0,2,0,0,0
6066,8665,True,12,12,115,0,6,5,5,29,8.5,6,1,1,3,0,2,2,0,3,2
6067,8667,True,8,8,60,0,1,8,0,16,6.375,1,0,0,1,0,0,2,0,1,0
6068,8668,True,7,7,56,0,2,5,0,13,6.857142857142857,2,0,0,1,0,0,2,0,0,0
6069,8669,True,5,5,48,0,0,2,0,13,8.2,0,0,0,0,0,0,1,0,0,0
6070,8670,False,15,15,69,8,1,0,0,18,3.533333333333333,1,2,2,1,2,0,0,0,1,0
6071,8673,True,5,5,34,2,4,1,0,7,5.6,4,0,0,0,0,1,0,0,0,1
6072,8674,True,7,7,53,0,1,1,0,13,6.428571428571429,1,0,0,0,0,0,0,0,0,0
6073,8676,True,17,16,117,4,5,3,2,29,5.823529411764706,5,2,2,4,1,2,1,0,3,2
6074,8677,False,13,12,102,0,8,11,0,20,6.076923076923077,8,1,1,3,0,2,2,0,2,2
6075,8680,True,16,12,115,2,2,4,0,25,6.125,2,2,1,3,0,0,1,0,2,0
6076,8681,False,12,12,76,4,1,1,0,18,5.25,1,1,1,2,1,0,0,0,1,0
6077,8683,True,7,7,41,1,0,1,0,11,4.714285714285714,0,0,0,0,0,0,0,0,0,0
6078,8684,True,7,7,50,0,0,1,0,13,6.0,0,0,0,0,0,0,0,0,0,0
6079,8685,False,18,18,107,6,8,2,0,25,4.888888888888889,8,2,3,3,2,2,1,0,2,2
6080,8686,True,11,11,78,1,1,4,0,17,6.0,1,1,1,2,0,0,1,0,1,0
6081,8688,False,10,10,47,4,2,1,1,10,3.6,2,0,1,0,1,0,0,0,0,0
6082,8689,True,23,22,139,5,8,6,1,26,5.0,8,3,3,4,1,2,2,0,3,2
6083,8690,True,6,6,35,2,3,1,0,8,4.666666666666667,3,0,0,0,0,1,0,0,0,1
6084,8691,True,13,13,86,1,2,6,1,21,5.538461538461538,2,1,1,2,0,0,2,0,2,0
6085,8692,False,13,12,68,5,3,2,0,19,4.153846153846154,3,1,1,1,1,1,1,0,1,1
6086,8693,True,10,10,60,1,0,9,0,17,4.9,0,0,1,1,0,0,2,0,1,0
6087,8694,False,12,11,65,5,2,2,0,19,4.333333333333333,2,1,1,1,1,0,1,0,1,0
6088,8695,False,24,24,138,8,4,5,2,32,4.708333333333333,4,3,3,4,2,1,2,0,3,1
6089,8696,False,23,21,114,8,2,2,2,27,3.9130434782608696,2,3,3,3,2,0,1,0,3,0
6090,8697,False,14,14,80,3,2,8,0,20,4.642857142857143,2,1,2,2,1,0,2,0,2,0
6091,8698,True,25,23,128,15,0,1,1,31,4.08,0,3,3,4,2,0,0,0,3,0
6092,8699,False,12,12,65,5,2,1,0,17,4.333333333333333,2,1,1,1,1,0,0,0,1,0
6093,8700,False,20,19,121,9,3,4,0,30,5.0,3,3,3,4,2,1,1,0,3,1
6094,8702,False,25,23,128,15,0,1,1,31,4.08,0,3,3,4,2,0,0,0,3,0
6095,8704,True,16,16,98,2,1,0,0,21,5.0625,1,2,2,3,0,0,0,0,2,0
6096,8705,False,10,10,93,1,3,1,0,22,8.2,3,0,1,2,0,1,0,0,2,1
6097,8706,False,25,23,129,14,1,1,1,31,4.12,1,3,3,4,2,0,0,0,3,0
6098,8708,False,13,12,69,5,2,1,0,21,4.230769230769231,2,1,1,1,1,0,0,0,2,0
6099,8709,False,11,11,78,0,4,8,0,20,6.0,4,1,1,2,0,1,2,0,2,1
6100,8710,True,13,12,74,5,0,2,0,17,4.461538461538462,0,1,1,1,1,0,1,0,1,0
6101,8711,False,8,8,37,3,0,1,0,8,3.5,0,0,0,0,1,0,0,0,0,0
6102,8712,False,11,11,68,2,0,8,0,15,5.0,0,1,1,1,0,0,2,0,1,0
6103,8714,False,25,23,128,15,0,1,1,31,4.08,0,3,3,4,2,0,0,0,3,0
6104,8715,False,18,17,100,7,3,4,0,26,4.5,3,2,2,3,2,1,1,0,3,1
6105,8717,False,13,12,64,5,2,1,0,21,3.8461538461538463,2,1,1,1,1,0,0,0,2,0
6106,8718,False,24,23,140,9,6,1,1,34,4.791666666666667,6,3,3,4,2,2,0,0,3,2
6107,8720,False,16,14,91,5,2,2,0,18,4.625,2,2,2,2,1,0,1,0,1,0
6108,8721,True,13,12,68,5,3,2,0,19,4.153846153846154,3,1,1,1,1,1,1,0,1,1
6109,8722,False,16,16,116,2,6,11,2,22,6.1875,6,2,2,4,0,2,2,0,2,2
6110,8723,False,10,10,59,4,2,2,0,16,4.8,2,0,1,1,1,0,1,0,1,0
6111,8724,False,8,7,44,3,0,5,0,10,4.375,0,0,0,0,1,0,2,0,0,0
6112,8726,False,26,24,132,6,11,4,2,37,4.0,11,3,3,4,2,2,1,0,3,2
6113,8727,False,25,23,129,14,1,2,1,31,4.12,1,3,3,4,2,0,1,0,3,0
6114,8728,False,28,27,131,14,5,3,1,31,3.642857142857143,5,3,3,4,2,2,1,0,3,2
6115,8729,False,16,16,111,2,1,1,0,28,5.875,1,2,2,3,0,0,0,0,3,0
6116,8732,False,16,15,83,7,6,2,0,16,4.125,6,2,2,2,2,2,1,0,1,2
6117,8733,False,22,21,133,8,2,4,1,35,5.0,2,3,3,4,2,0,1,0,3,0
6118,8734,False,12,11,65,5,2,2,0,19,4.333333333333333,2,1,1,1,1,0,1,0,1,0
6119,8735,True,25,23,128,14,0,2,1,31,4.08,0,3,3,4,2,0,1,0,3,0
6120,8736,False,15,15,72,0,0,0,15,17,3.7333333333333334,0,2,2,1,0,0,0,0,1,0
6121,8737,False,4,4,27,0,2,1,0,7,5.5,2,0,0,0,0,0,0,0,0,0
6122,8738,True,18,18,104,7,4,3,0,22,4.722222222222222,4,2,3,3,2,1,1,0,2,1
6123,8739,True,25,23,128,15,0,1,1,31,4.08,0,3,3,4,2,0,0,0,3,0
6124,8740,False,9,8,43,4,0,0,0,10,3.6666666666666665,0,0,0,0,1,0,0,0,0,0
6125,8741,False,12,11,65,5,2,2,0,19,4.333333333333333,2,1,1,1,1,0,1,0,1,0
6126,8742,False,16,14,82,5,6,2,2,17,4.0625,6,2,2,2,1,2,1,0,1,2
6127,8743,False,9,9,59,2,4,3,0,17,5.444444444444445,4,0,0,1,0,1,1,0,1,1
6128,8744,False,20,18,117,3,1,1,1,32,4.8,1,3,3,4,1,0,0,0,3,0
6129,8745,False,2,2,10,0,1,0,0,3,3.5,1,0,0,0,0,0,0,0,0,0
6130,8746,False,2,2,10,0,0,2,0,3,3.5,0,0,0,0,0,0,1,0,0,0
6131,8747,True,10,10,77,1,7,6,0,17,6.6,7,0,1,2,0,2,2,0,1,2
6132,8750,False,11,11,63,2,7,5,1,19,4.636363636363637,7,1,1,1,0,2,2,0,1,2
6133,8751,False,3,3,18,0,3,3,0,3,4.666666666666667,3,0,0,0,0,1,1,0,0,1
6134,8752,False,24,23,144,11,7,1,0,26,4.958333333333333,7,3,3,4,2,2,0,0,3,2
6135,8753,False,21,20,104,9,7,2,1,21,3.9047619047619047,7,3,3,3,2,2,1,0,2,2
6136,8754,False,13,13,85,1,2,1,8,15,5.461538461538462,2,1,1,2,0,0,0,0,1,0
6137,8755,False,8,8,50,3,4,1,0,11,5.0,4,0,0,0,1,1,0,0,0,1
6138,8757,False,10,10,58,0,5,0,6,12,4.7,5,0,1,1,0,2,0,0,0,2
6139,8758,False,17,17,99,4,17,4,0,20,4.764705882352941,17,2,2,3,1,2,1,0,2,2
6140,8759,False,5,5,30,1,2,1,0,7,4.8,2,0,0,0,0,0,0,0,0,0
6141,8760,False,27,23,142,9,4,2,2,34,4.222222222222222,4,3,3,4,2,1,1,0,3,1
6142,8761,True,18,18,115,8,8,1,0,20,5.333333333333333,8,2,3,3,2,2,0,0,2,2
6143,8762,True,24,19,131,11,3,2,0,32,4.416666666666667,3,3,3,4,2,1,1,0,3,1
6144,8763,False,11,10,66,4,3,1,1,13,4.909090909090909,3,1,1,1,1,1,0,0,0,1
6145,8766,False,9,9,56,1,6,3,1,13,5.111111111111111,6,0,0,1,0,2,1,0,0,2
6146,8767,False,8,8,48,2,4,4,1,15,4.875,4,0,0,0,0,1,1,0,1,1
6147,8768,False,12,10,67,3,1,1,1,19,4.5,1,1,1,1,1,0,0,0,1,0
6148,8770,False,26,23,121,12,4,1,0,30,3.6153846153846154,4,3,3,4,2,1,0,0,3,1
6149,8774,False,18,17,104,5,18,5,0,25,4.722222222222222,18,2,2,3,1,2,2,0,2,2
6150,8775,False,19,18,127,6,1,3,0,33,5.631578947368421,1,3,3,4,2,0,1,0,3,0
6151,8776,False,11,11,74,3,5,1,0,17,5.454545454545454,5,1,1,1,1,2,0,0,1,2
6152,8777,False,27,27,131,13,4,3,1,29,3.814814814814815,4,3,3,4,2,1,1,0,3,1
